review_id,sentiment_score,stars
lAijVZOPL8XOtP42nTTGbQ,0.6,4
HuVR0EiTpNehic-NMqadAw,0.2,4
19ENaRgbwlmoA42ELTzPow,0.1,4
Oiw_YGTJGVdVvJVbyyYPHg,-0.8,1
c7XjOWgHHuDCWRC0pL4-Gw,0.3,5
kijHq50QOi7kYmyjgdBVFw,0.9,5
nOzloVm-3GzAMvcuNAIXIw,-0.7,5
-HNrVuUjraXBcPZUBQZOZw,0.8,5
O0Ghe1Slhc2w00hSCLWZ-w,0.8,5
lX8104ZV-YnBtMt_drpYbw,0.9,5
pkk1KPRA-rmZM5HN1Gn1Ig,0.95,5
Uea5-4OF4eJ8pLoAf5C-tg,0.9,5
LkTpaaNCIBjWOWqhkqOudQ,0.4,1
_YRLCrbpFSq7St49WOXWeQ,-0.8,1
Quv9bS701blvt5Z6loS00g,0.8,5
EGOQEwYZUK-NqZoMSzkhNg,-0.7,1
ND5scuufBWkiJqUsL4tVrQ,0.9,5
cMFRDOuJimZBNq0y7c_NZQ,0.85,5
YWUWGtEQ63SBo7iZVXQPJw,0.6,2
eMUp5HrfQywGYQzplDbolA,0.9,5
NOU9Hg3owbkYS-R1hNFjwQ,0.9,5
3oyIVFxaaf5D9kMXK5yvWA,0.8,5
8bqh93oMfZekaTn5BMpKmQ,-0.7,2
rMnQCdpFHdv3fBJw6r8WRQ,-0.8,2
1cxvRYgrbeKbOvEy1qrvBg,-0.85,1
FQ6uDCFkqzHTPc351wwdoQ,0.6,3
cwphkOddyVQotGqmzVfrIQ,0.8,5
yfuHj2MKlYqAPI-0N0alUA,-0.6,1
-nHMv3IJ5djQ_T6Q7Wk8Ow,-0.9,1
ubh0SYFWrTFZOYYmJa8VKA,-0.3,2
h1fupSTirEzCrawO6qiseg,0.6,4
4NHD8a-iNiceevnm8U9rjw,-0.8,2
oNFFtUJx-Xe_udFfq692KA,0.6,3
CcW01xV_gZZ-_JFIWJE01A,0.7,4
bKavUuSoYemLEInkMKsN8g,0.8,5
JbOj7zTS25LTgZy6uJWUTw,0.85,5
vEtOEgl0AitMAFrLTboHoQ,0.6,4
cMSYizbpt8L47BTltAqVSg,0.7,4
o-kS3AqoiyflihCyY2yLOw,0.8,5
ItcjmO9kh1sAGclhf02Dew,-0.6,1
s6jwi4m9owmi5xCZRK2kcQ,0.8,5
h0yjM5K6-PzJ2nZmHbUVtw,0.7,5
oegbCDJFAi-NT9Oko2dPXw,0.8,5
J9Dhgesojmeuc3ii-idoFg,0.9,5
Xf3bPbM4FH2NGMxwFCz8qQ,-0.8,1
Nvjn8O64wxG7TzAsTpUu9w,0.6,4
857bpL6G91dwdFZpxiv6eA,0.0,3
GLxCyPISCBmWcD8fYdK7GQ,-0.8,1
aRcuOPeUZUSGj_tQvmRVcQ,0.9,5
iBg6XGrH7fCftBGKSIIp0Q,0.85,5
2GYuAL2DP5Hl4ryLbBrGWA,0.1,4
gWBz1tqsTH15G08-LHRhZw,0.6,4
t4b_EZtdvgkB0QfdxKQF9g,0.8,5
-Xy-jAhgSAaj1iIwUZlqnA,-0.9,1
HTUcwSDEiTVVIQL-Fwz6kw,0.7,4
YmPt9kw4vOPEbIKoYkc8LQ,-0.5,3
AoMI2st6yKtE5684wNPdAA,0.8,5
DMSSnt4IlcHbNsAhqdDaPg,-0.9,1
S3JrW7ZEF065lKI4WOv2gg,0.8,4
yZa3ffBWf3HWahcdOy4FhA,0.4,4
WnfuxIsoFz--meRsBpx-JQ,0.8,5
9nXwtBG4NgiCmbm9vpWWfg,-0.7,1
aUyFl7Rh1S0qy_oKw5q8Eg,-0.8,2
bz1psjyCoUiVwL0p-kJH2A,0.0,4
sYOZHHz2XF1mlEjreWjZnQ,0.6,4
9uDvgtRiVi9La8W3oav27Q,0.9,5
YQyEJ3GDrZmhTJedMHQ1FA,0.8,5
tyqdWk6_u3C_i97S4tWf6g,0.85,5
-efUtULhtUkxOggulpbTyg,0.6,4
Er79_WXA-SgMzHjetsmL2w,0.8,5
QgifEuE7H6_SyM85Mfgxng,0.9,5
D0Nvyn-q_8ac1QjZAxqZag,-0.8,2
dgmGzJCwXnRyAhIGDQFXCQ,-0.9,1
7D4TTviiRUapAYQDUkrQJA,-0.85,1
R_5K0Vab4A5wFblNWYKL2w,-0.8,1
jl0gQGfbzN3Q0JiEE5GGJQ,0.9,4
TBEbQ_OF6TBjGaL265ontw,0.8,4
sNjLJyp9gauZ5gZK2a2YoQ,0.7,5
M2f8YQrPklV9bxTVk5HfNg,-0.4,3
GYh3-rc5yIyWnLG_yIvzfw,-0.9,1
k65nqTo1ientpG30o-8SVw,0.8,5
DpG-dY54ipv8ekWe9_oSsg,0.95,5
Av4P73T5UtUNRK1CMTjGgA,0.95,5
Y5G1qQjcbGN-bJPFGx2RzA,0.92,5
xTXtv9nib6QY7_OFHkuUPw,0.9,5
hvs5EwgqJt6QsZ4OaBBajw,0.6,5
aHXxL0dBOBEn9AT60ml0qg,0.8,4
kH14Qh0mrMB1zdtXBk3LTA,0.9,5
OE83tpsbT-kkp8gNBgEAOw,0.8,5
ygaLBC2gro0bE2nmnKR0mg,0.85,5
AvDsAOqN6NJo3qhZdSCu0Q,-0.7,1
8prLT4U3XsUU_B8aicfatg,-0.4,2
NvA9ML-s-fOnz-AWXilT9g,0.1,4
P_I2ZQs7oMeRnpB90LZCEg,0.8,5
8ytzZqAtfFHbZCwP9APdWQ,-0.7,2
9fhSTWNA2G3p_aehwZBzXQ,0.8,5
Xbla5XyWjoGV29CY261G2g,0.8,4
peYEVBQzctnDtGsEG24ETg,-0.6,1
1ouvRKBVGCW3nQeY_JME-w,-0.6,3
Oc4ScBhlFSaYHUp9uHfK7A,-0.5,2
8QisBTXe7mRbV0z3b7pEnQ,0.9,5
gTJ6wVSd-xOLkSOtCrYMeg,0.8,5
12VNlLK8TvWexkJ0xva2BA,0.8,5
tIqz8wGEZacc_NhpUv3HUQ,0.9,5
qOjt3sLRupE39heTs0Arhg,0.8,5
BLSt2iqkltLMPVW92W3hkg,0.7,4
K0nfDI-VyI7ujeXcI2f7Yg,0.9,5
aOR97C7yntTRmxqyPT321A,0.7,5
2Kk38curzk5dXbp8VqvykQ,0.85,5
wXWx1UOIiQg_bArHGB3trA,0.75,5
tFjynT12rqhxLL8rSQV5yA,0.6,3
Te_dhb2j_YTBtL7_W3EAHw,0.8,5
hA1HaH8dvY-d8oHESiIMBA,-0.8,1
uKztBO5G5eyFBYlhENSy8A,-0.4,5
9yzR5yO1P-0sA32sefmyZA,-0.8,1
xL52rONMNncUUOTm-P6KLg,0.9,5
aI6cjY2ja8Us7S8XINFTLg,0.8,5
EJoaIRbknC3WRlZ_JA8gEw,0.95,4
0jct4w5g4SltkVz9FM1M7A,-0.9,1
74-i4yWCf_YyfBMMO8jLjg,0.7,3
1xm2rPQIA4WxGD29nIM0jw,-0.85,1
tA7f69ZiMANpZa5LhSXyJg,-0.8,1
_F25In6uAoLlVqts18cNKQ,0.8,5
27ieROvC1nslra4V4d_4Fg,-0.9,1
F2lsjQntsYB1VdwbnHtbQA,-0.9,1
LgbTmEPYAiR8fxTI_GI0dw,-0.95,1
xQtwcHnguKs2BddRIfvCpg,0.6,4
DbFhZ3VyQSjJHELeXEWsAw,0.9,4
8fKhmlYwoMQ5Jifog-VgpA,0.8,5
iJNW2mb2FAO6VlBSPMD8iw,0.6,4
vQQm8t-KUU8wj9H7jceCOQ,-0.8,2
A0kqBkEdtiDU9KnmfS5n_g,-0.9,1
6NoLt2UBBmLP_DdWz_uODg,0.9,5
ZUzQg5I6dYnacmSuRIR3PA,0.4,4
9TaoXcSd1dCPZ0Em8VUwlQ,0.85,5
hn7RM1BHL4xz7qXK3yYXgg,0.88,5
pzc25z8AD8Q0cOqywBbkrQ,0.8,5
jrMm9bV3PLnzbLi0jB_G2Q,-0.7,2
3R0czq7sc0i_ZTwV7E3m7w,-0.8,1
3BfAgH44L0TY_TKr1-TMbQ,-0.9,1
xljuRCWANm-aSuAVQT3gEA,-0.8,1
mJD92IVqlKEhT341hs78cg,-0.5,3
F3AW8PfZSyRrhbj_P8k1nQ,-0.9,1
fgAlSUAgwKaqye3qoLikUA,0.8,3
lBtGqHGYn9ZOC-fxuvrBmA,0.85,4
Jwhpd0DYlP3NGWc14UKCgg,0.75,5
9z-lcpmwOuEdwcW8VakO6g,0.8,5
ETKEQce40H31pU9c8nPxdA,0.9,5
HIOhvoRXFtGvPughmZg-CQ,0.95,5
D5Sw8gep7JbBZ24MPb6X1g,0.97,5
X-QHhOmcAz-4YJsp2PN64A,0.95,5
XFa7fSkLz-GzYXO47FhvcA,0.97,5
otn-8HjhMuTSVagWSYLy8A,0.85,5
zqxTqhPfZILSq_Dy0wezHw,-0.7,3
oRMwbmZcp9N0yqTsOatrmA,0.8,5
6ts8xohcfPYMVosJcwY5Pw,-0.3,4
AQ_96v_L7XZUsdgBe-K8FA,0.4,3
isxaF0zyE0CWwuIC5C1SHw,0.9,5
PFGp_9CsyR2PkG0f8db7Vw,0.7,5
xmzFcT9cAf6Y3Ad2W6HRjg,0.8,4
wmvTVtlIofiuTRVGAYk2Og,0.8,5
wlyO7opMYhP0mVsxoTfaiQ,0.0,3
Ab8K4-gcqZ0WaDBboQiDZg,0.8,5
9DMiU_jLZ7jm5x4nSIo7MA,-0.9,1
0G6Imeh4zFRBzEYIQLM3QQ,-0.8,1
_umHoZljA4zmq7ppofGTaQ,-0.7,1
GLfEOIMLlJCHkae7RaPS8A,0.9,5
8yEwZ2RUihhDs78MZfK1mQ,0.85,4
8Exd_6R-oGjMSWx8fXNiog,0.9,5
-DoxUm_Y3vOw5g_Vn0mAuw,0.85,4
mWljzLzJtsyOXjTVYCdKZw,0.9,5
rTthN0puNYT3X4CkLaNhcg,0.8,4
a-q5zj2s08LUwxvX10u66g,-0.8,2
hU3tj_7bAzQexJcy7gUVnw,0.0,3
GbjxMobyEFkxjDYhPr2ZYA,-0.8,1
fXeVV2eU_CGh-7iLeNKGLw,0.6,4
-n6alFOlI8mk9_JgdTI7uA,0.9,5
7qZtHI7tNaf5tJ2-SEwdNQ,0.5,4
1-UYoqEfADfBoxV0H-8W4Q,-0.4,2
isHEf-U2ghrWk8lVInlNAQ,-0.7,1
hnpiamlH66abXYanlYXbaw,0.8,5
w8Ayz4Xb3T9lGpun0OUMCw,0.6,4
dd1kmWJmn3j-fBv9n1Q8xA,0.6,4
0YtxBwUUFyFIItkZN-jwuA,0.9,5
w0pK6bM5e7OV44iZqym1ig,0.6,5
0xvt1A1R7N5qmu1ofmDMxA,0.7,5
ZJUjKTDWrFugLqI3Gv4waA,-0.8,2
t1F69-lrdxPQ-CMUotIBlA,-0.4,2
TwsN38RWWCy9jMBDv7iQ5Q,-0.8,1
6rqYwd6quJWBGpp2v_OfTQ,0.6,4
kOSm7aGSukkDFQm6-m4TNg,0.5,3
cK1pHvqwifdOlJfUd2AxyQ,-0.8,1
jrbl2VeWCKC2Wl0cNz_hSA,0.85,5
KTQkgrO6TBCoPqUc6UAklA,0.4,4
FvW7EPuN8rGJhVYalhrrWQ,0.95,5
LGcftrKYYI0GpujwMETPBA,0.97,5
ZbEvC2F2f1mFZQP9OCJ5aw,0.8,5
D1DZDOkOKNYLjGC1CwJfjg,0.7,5
4UGNirDjw904DtJA66Q5Rw,0.7,4
UyVD_GOXfdsaopqOMaRpIA,0.9,5
o7BKu-lNFVggon0ovXnQPQ,0.8,5
su3G4PjN_EcMV33c3h3bMw,-0.7,2
ItbuHkSKfUORzeh_onJxbw,0.8,5
0TFOkRv9riYKnEOUDv-PDw,-0.7,1
1uRAOzAfpI9qwzfY2Op7Mg,0.8,4
DMJ5cmMQ5uUXWdu2f_92ew,0.75,5
SNX04Hz2qXG7WQLUScBrig,0.85,5
VHrFwcP6VOJZXPHL5uRSAA,0.75,5
dg-0crtwsaIaCmXIbCQUqA,0.8,5
MkOh9fLx4WT577ch88rojA,0.9,5
FomuH3X0WotxQvnFIH7hFQ,0.9,5
gO3ZKx8VMvzc73Gf06xaCQ,0.95,5
uZxNWPrf6OHbQB7dFYHA9g,0.8,5
qVO_zNxAH8tArxUCiaHXCA,-0.7,2
1mto0yLKkt-pjXsqxuDCTA,0.8,5
o9e5dpq6X_w3IzpS4286Aw,-0.9,1
4Z9J4RV9SgAv-1r0OX-eDw,-0.75,2
5JdvF-EJfAZvKHWoCl35dQ,-0.85,1
-uwI2fCTwmzrhyEX9nYc1A,0.7,5
rYqQQKr0G5qnpgRmiNPODQ,0.6,4
gnvPIAGdU82eWc04bpf3Aw,0.8,5
rAqERyFT9tu2xh3Jfdsg3A,0.9,5
KMCuhcaW5cuv0ibnvYKLOQ,0.8,5
6DdXNFLiE7Lqu_W15_NuuA,0.6,5
ZV9fKIYdV2K95nxsDRyhDw,0.9,5
u9m-dsIWgtEUGrfL2NC8rg,0.85,5
Sn4OsxBv5ePYitKRk9X9nA,0.8,4
DdQHQuMMj9I1_X5QQaOgCQ,-0.7,1
HsHW41PlWTCzwXli8MfKpQ,0.8,4
dLtOrK4froxbLPsZiDlUqg,0.9,5
q2FiKl2MWjN9RhnLSv9cKA,0.8,5
axGAFKlc8R31yUbDqvemhw,-0.4,3
3LqI5jBm4UMXMgjm0db8bA,0.85,5
-DZcMnDKcjOrZb-G6I4eZg,0.88,5
gfxTXeqhIZWOcYKWs13WdA,0.9,5
0njsWMA5h30BbQG3se5zmQ,0.8,5
X8HSPJ5vmubLhD6-Eas86g,-0.6,1
0flt-6fh68bPNxab3mdYgQ,0.8,5
uUEdlqtEzD4PLvI8OaF_3w,0.9,5
93ElcPmnqS1DY-m5CO3fwg,0.8,5
TYXaoQ2hWuTbusI5HVzFuQ,0.8,5
