business_id,merchant_status,priority_group,theme,count
YtMgMdZfjlK6ogDIGiOJSw,Growing,Expand,cleanliness_ambiance,0
1qw5dIsQPNGLOwnuP7Wj1g,Growing,Expand,cleanliness_ambiance,2
VG_6ZamOZ3-s6ODu9BCmqQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
dwkI0-b5PM2-yn-v7j2Agg,Stable,Expand,cleanliness_ambiance,1
RU0UTD_beaENcS5e9EXH-w,Declining,Reassess,cleanliness_ambiance,0
WgyhlYg3fnSgco4qLa20cg,Stable,Expand,cleanliness_ambiance,1
EI0iUUbEi3xIy74L7-GrUQ,Declining,Reassess,cleanliness_ambiance,2
EAF4MLS6x7mzq8CDpOcXXA,Stable,Monitor / Intervene,cleanliness_ambiance,0
b2egw7DXjck9sKYcBc4NCQ,Stable,Expand,cleanliness_ambiance,0
EpFFiPHKx9yP-WqOCuxRCw,Stable,Expand,cleanliness_ambiance,0
CSAJxLa_LeuIDe-lHrC03w,Stable,Monitor / Intervene,cleanliness_ambiance,0
TzqkyPTnK7dtHxnvgyn_4Q,Declining,Growth Opportunity,cleanliness_ambiance,1
mtpbu6J2Jg7RkmTSEEXtFQ,Declining,Growth Opportunity,cleanliness_ambiance,2
OiQ1eoqXMPyEUptpUX9JQA,Stable,Expand,cleanliness_ambiance,0
gWV1k7XO9DSAodAlanESFA,Stable,Expand,cleanliness_ambiance,0
332MG0dFd8d2JUcszdRdYw,Declining,Reassess,cleanliness_ambiance,0
H_EmJ9Id0pnFw2poOH2OOw,Declining,Growth Opportunity,cleanliness_ambiance,0
Odx1CHHhQICCehpWMg1w4g,Stable,Expand,cleanliness_ambiance,0
44Xh-IjWDSn7XTw1hzO50g,Growing,Expand,cleanliness_ambiance,0
8iiI_v2E9V4xXByGce05QQ,Stable,Expand,cleanliness_ambiance,2
6GePX4W6Cl8LD68zUq_MAA,Growing,Expand,cleanliness_ambiance,2
wTCA2ZJsssbOCjG0h0ZiGg,Declining,Growth Opportunity,cleanliness_ambiance,0
baF2ZFEtsIo2A1k61x3QSw,Declining,Reassess,cleanliness_ambiance,3
D8NEBGvh1DVHbyEs2cWVAQ,Growing,Monitor / Intervene,cleanliness_ambiance,0
0uWnByfZNCs0MU1Ag10ujw,Stable,Monitor / Intervene,cleanliness_ambiance,1
5bOUBsE1MH8jubPVI4fVmA,Declining,Growth Opportunity,cleanliness_ambiance,3
XBYalnLmnJH5OPNacRJIAA,Growing,Expand,cleanliness_ambiance,0
jsL0EmA3k75npcRvleq2VA,Stable,Expand,cleanliness_ambiance,1
VCTI7doVpU094lugVBP_DA,Growing,Monitor / Intervene,cleanliness_ambiance,0
6aClQOutEBgNxwVM2t_S9A,Stable,Monitor / Intervene,cleanliness_ambiance,1
OH7EpZrKPnZwZDNKQ5S8iA,Stable,Expand,cleanliness_ambiance,0
zAxWNkDWBvgNfIwTAyCBMw,Growing,Expand,cleanliness_ambiance,0
4NXtEZ7buJYC7KLzuhZg3Q,Stable,Expand,cleanliness_ambiance,1
REJ5UMeKH0Ylkf7Ym1rXMA,Growing,Expand,cleanliness_ambiance,0
ZLhu-sAejh5yGd8aV9zcGQ,Declining,Growth Opportunity,cleanliness_ambiance,1
RpNWMXXPnNkt8kmvJcP5ig,Stable,Expand,cleanliness_ambiance,3
o45O8DI0MJXYsHnoIkP0jg,Growing,Expand,cleanliness_ambiance,1
CaS4OzIfDfbYyGai0Wn3Zw,Declining,Growth Opportunity,cleanliness_ambiance,0
8hKi4SyepMGe2W1L4aQ_JQ,Growing,Monitor / Intervene,cleanliness_ambiance,0
JTjrrxgd3p80lS2h_YxsiQ,Declining,Growth Opportunity,cleanliness_ambiance,0
SNxUXrSr-XkEkSQIdjmjhA,Growing,Monitor / Intervene,cleanliness_ambiance,1
Itft7SwYFUXP02MpcijMOQ,Stable,Expand,cleanliness_ambiance,0
cGWhF0eEogy0DKPwCU9TtA,Declining,Growth Opportunity,cleanliness_ambiance,1
pdh91rffpM9QptHSXjJFVQ,Declining,Growth Opportunity,cleanliness_ambiance,1
03dIEDBsDERr6Osmey-udQ,Growing,Expand,cleanliness_ambiance,3
edU5K_QDvydTbWr4xfCfmg,Stable,Expand,cleanliness_ambiance,0
-AWclhh1_2VnqPylPgBU3g,Growing,Monitor / Intervene,cleanliness_ambiance,2
jS3affmkXWrBnidXA-DIfQ,Declining,Growth Opportunity,cleanliness_ambiance,1
S3-EuL3U_nQmiugDnYPiFw,Growing,Expand,cleanliness_ambiance,2
DHENrreqQDQx9NtuorNOZw,Declining,Reassess,cleanliness_ambiance,0
YBak8o0xCiNN4sXr3izLbg,Growing,Expand,cleanliness_ambiance,3
mciSzNKFRZ3HGgeSDuwUcw,Declining,Growth Opportunity,cleanliness_ambiance,1
UVCiRVQID_amNd_q1K5POA,Growing,Expand,cleanliness_ambiance,3
m_5jK3w7t4CS2ReIZI_grQ,Declining,Reassess,cleanliness_ambiance,0
9D0aKRGsutg8S0ClIanmrA,Growing,Expand,cleanliness_ambiance,5
f-9Su3hYbI-OCCt8Hz1wrw,Stable,Expand,cleanliness_ambiance,0
DhZVpgeBKxoLd91MiwTxpg,Declining,Growth Opportunity,cleanliness_ambiance,3
3S_g61xUct3Rmmx4rJS_mA,Stable,Monitor / Intervene,cleanliness_ambiance,0
tUcZMaE2XPp6qJK5dbZlpg,Stable,Expand,cleanliness_ambiance,0
KW2Ma_0uVm7KmBJhMI_yFA,Declining,Reassess,cleanliness_ambiance,1
SHYPQbYqbfK4CwTDjtBH7Q,Growing,Expand,cleanliness_ambiance,0
HHBbetQ-XRQYJprT5Qp9jw,Stable,Expand,cleanliness_ambiance,2
eYNcVdV5bqqg-q23_FU0Vw,Declining,Growth Opportunity,cleanliness_ambiance,1
VSpseb6oijtKffRRL_xfgQ,Declining,Growth Opportunity,cleanliness_ambiance,1
kufU0ChkDC9hZABZoUebIQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
nOZOlidRcVHYn3bDcsXD_Q,Declining,Growth Opportunity,cleanliness_ambiance,1
TdrNka-oPWf4B-jN9rKltw,Stable,Expand,cleanliness_ambiance,8
YQD_Gm999Cthin64uLdOdA,Stable,Monitor / Intervene,cleanliness_ambiance,0
RalJthqqo93-7rTXGgc5Gg,Growing,Expand,cleanliness_ambiance,0
XupqzjOerK3DcIoWWIKslg,Stable,Expand,cleanliness_ambiance,0
0Nqa0zPHoB_GVucVMd9f6w,Declining,Growth Opportunity,cleanliness_ambiance,1
c6zgxvHn5j816s9DDAFYjA,Growing,Expand,cleanliness_ambiance,1
lSR0JkU7iCnR7sP-8Gjkqw,Stable,Expand,cleanliness_ambiance,5
kC2jUMTWt0v_cSWKa63QQA,Declining,Growth Opportunity,cleanliness_ambiance,1
gYYMQeg4X8FUcCxXI4c2Tw,Declining,Reassess,cleanliness_ambiance,0
LAtPOWQ6fUvaU64Yp9hyIg,Declining,Reassess,cleanliness_ambiance,1
-SCIBOTjKGJXmeMMPi-uoQ,Stable,Expand,cleanliness_ambiance,0
_Re2IwkeFUqUsPMRZK8jng,Stable,Expand,cleanliness_ambiance,0
4vy8j-L9zXXFH_wh2sVzAw,Growing,Expand,cleanliness_ambiance,1
ptXuSpg-ScJpAyE2QoLU4Q,Stable,Expand,cleanliness_ambiance,1
A37C-01zpQty9FmxvZrxEg,Declining,Growth Opportunity,cleanliness_ambiance,0
eImAdebEDD47dMd6zIx4MQ,Declining,Growth Opportunity,cleanliness_ambiance,0
kaQ-ReAmU-xO2XnQsMFwRg,Growing,Expand,cleanliness_ambiance,2
s9ceDy-cVHe0uzvZpWq87Q,Growing,Expand,cleanliness_ambiance,1
GTNh2Jx56qE5kJSOVZxZlg,Stable,Monitor / Intervene,cleanliness_ambiance,0
lWedWkinrM5j13pyimbpbA,Stable,Expand,cleanliness_ambiance,1
25sLng-w7vBXbZfyBNeOWg,Stable,Expand,cleanliness_ambiance,0
QXGnmsKYANxOyZBqM-zlJA,Growing,Expand,cleanliness_ambiance,3
a1esN1yBrh8c8jra-7WcXw,Stable,Expand,cleanliness_ambiance,0
Y7bpk83gKWgCmi7yKGTTug,Declining,Reassess,cleanliness_ambiance,0
fzYu9Rh-oqlg95QzkbIO0A,Growing,Expand,cleanliness_ambiance,5
HNXpuOxyh9XPm9sM98Ao3A,Growing,Expand,cleanliness_ambiance,0
Z0Bn-FdyZmXHBh8qQe9JLw,Growing,Expand,cleanliness_ambiance,1
69ccjOpx2iFvr1y2qas9uA,Stable,Expand,cleanliness_ambiance,2
YpUowEOcZNehoBv0lxqlpA,Declining,Reassess,cleanliness_ambiance,0
1XQWvgGDqzDoEOg0_7eWKA,Declining,Growth Opportunity,cleanliness_ambiance,3
UXOji-MYsS0SL_0ccTjbKQ,Stable,Monitor / Intervene,cleanliness_ambiance,0
sq3BcLyY4_jZf-zkO2itDA,Growing,Monitor / Intervene,cleanliness_ambiance,2
dsfRniRgfbDjC8os848B6A,Growing,Expand,cleanliness_ambiance,0
KiwskluQ7tMqZqvuf872vg,Growing,Monitor / Intervene,cleanliness_ambiance,1
7rUaXU8_IgnOrOMnN7HPQQ,Growing,Monitor / Intervene,cleanliness_ambiance,1
b9sLRv_j1eijFIEso8-RQg,Stable,Expand,cleanliness_ambiance,1
yyvFGYfw0azW5mA_th8ndQ,Stable,Expand,cleanliness_ambiance,1
-ib2qJmDKJgH_ZbtSu_HjA,Growing,Expand,cleanliness_ambiance,0
zILVkn_Gm9xASg63jWKMHw,Declining,Growth Opportunity,cleanliness_ambiance,0
a4fNrX46rTl4BE2WauPAUw,Declining,Reassess,cleanliness_ambiance,0
389Y1ecrGnPwGA4KcbiBXA,Stable,Monitor / Intervene,cleanliness_ambiance,0
o3mCQJcBBMDWzTY-FuUh9w,Stable,Expand,cleanliness_ambiance,2
jIzN5atQRz9OIeYO-Lx4mw,Growing,Expand,cleanliness_ambiance,1
Ljtd29uAWCaGK046QuvPhQ,Growing,Monitor / Intervene,cleanliness_ambiance,1
YKAcEh3jygrVpxFEugGf1g,Stable,Expand,cleanliness_ambiance,0
L1xIj8vAvZrZdfEVbH4qTg,Growing,Monitor / Intervene,cleanliness_ambiance,0
S1FwTmCAwv5ulu5gToWi_w,Declining,Growth Opportunity,cleanliness_ambiance,1
GKohndn_sMk2nWCh1jkAfg,Declining,Growth Opportunity,cleanliness_ambiance,1
1B6S6XDoX1fWnQI0_K1b1Q,Growing,Expand,cleanliness_ambiance,6
kn6zHpma8I_xBGTZpNe41A,Declining,Growth Opportunity,cleanliness_ambiance,0
9PZxjhTIU7OgPIzuGi89Ew,Growing,Expand,cleanliness_ambiance,2
03cvVjbkCOtiIt51M-MLFg,Stable,Expand,cleanliness_ambiance,0
IzTh_D90T7LZRxy1lgAG-Q,Stable,Expand,cleanliness_ambiance,0
-361Hc0tlxSYdrH_C3OgzA,Growing,Expand,cleanliness_ambiance,4
Cmw00BFD1l-_DJHPuKi2Rw,Stable,Expand,cleanliness_ambiance,0
d48Xrx8MhGtdaLvhcYzNWQ,Growing,Expand,cleanliness_ambiance,4
6XiTlNnstoTK3tUPkc0Gbw,Declining,Growth Opportunity,cleanliness_ambiance,0
7fHj6bMycSfo5-EqgN02Gg,Declining,Growth Opportunity,cleanliness_ambiance,2
9sOHuGGwb8uRVu7pANSWfg,Growing,Expand,cleanliness_ambiance,0
y930pQM0EUblQluRLkXLQg,Declining,Reassess,cleanliness_ambiance,1
zuObDJ16rxyt5ciCbhKnlA,Stable,Expand,cleanliness_ambiance,1
2z_dEk3ZllVLJvS-x18dog,Declining,Growth Opportunity,cleanliness_ambiance,0
G8qD8M6rHAMGL4Tt1SiPFA,Stable,Expand,cleanliness_ambiance,1
x4855nj7vfdXeVpg5fREZA,Growing,Monitor / Intervene,cleanliness_ambiance,1
nBqvryCdn9N_vU4rdCbnHw,Stable,Monitor / Intervene,cleanliness_ambiance,0
CO05TYrf8g0WTOB_bmE3uQ,Declining,Growth Opportunity,cleanliness_ambiance,2
1OfhM-ZKvcpxyxptCCzEwA,Declining,Growth Opportunity,cleanliness_ambiance,5
GoYSJ-YY-YwbxdgasHuq-Q,Growing,Expand,cleanliness_ambiance,2
6qRe7PF_h56tR2EkDmfg9A,Growing,Expand,cleanliness_ambiance,3
7y1zIK1ZtkkGIKeRUobThg,Declining,Reassess,cleanliness_ambiance,1
XQjnh-n0o11MhApzCfRPxg,Stable,Monitor / Intervene,cleanliness_ambiance,0
Ls3zQR47_wmUkupJXm59oQ,Stable,Expand,cleanliness_ambiance,0
K3oSW7x3LU74viHIbL8b_A,Stable,Monitor / Intervene,cleanliness_ambiance,0
FImeJg7pVG9K7wjuexmV4Q,Declining,Growth Opportunity,cleanliness_ambiance,0
jh-Sg2S4wlelkifvhjwSlg,Declining,Growth Opportunity,cleanliness_ambiance,0
UApicJDoDgayR1N1ZLL3vw,Stable,Expand,cleanliness_ambiance,1
c_MsK_ra1MB1Q9KvZgNwww,Stable,Expand,cleanliness_ambiance,4
SK5QTllf553tIKs0hGaZQg,Growing,Monitor / Intervene,cleanliness_ambiance,1
2zSQu6_cLgWAVbZ2LbSLBA,Growing,Monitor / Intervene,cleanliness_ambiance,0
pDR3n7cjtbTrkgDxfUUDtw,Declining,Growth Opportunity,cleanliness_ambiance,0
6vNOkto7t2nKHQeZ1aYQFw,Stable,Monitor / Intervene,cleanliness_ambiance,0
Y-xCFPYXWd9Ig0R_ZTd9mA,Declining,Growth Opportunity,cleanliness_ambiance,0
FLq9CEy5MCKSlMuPEhumnw,Declining,Growth Opportunity,cleanliness_ambiance,1
PzAYUWwfZqUOoL863k1gMg,Stable,Expand,cleanliness_ambiance,0
C9UylQTOh7uwZo4a7QhLyg,Stable,Expand,cleanliness_ambiance,4
mx31XU-QJIxObRGH_qvy3w,Stable,Expand,cleanliness_ambiance,0
bKaBjDbtwQh_T-3ZpKJxRQ,Stable,Expand,cleanliness_ambiance,0
ij_dE1TNqe_BHrzEGAWU4w,Declining,Growth Opportunity,cleanliness_ambiance,0
ny1N_Py01kVoGOvL9oKjMQ,Declining,Growth Opportunity,cleanliness_ambiance,3
ROeacJQwBeh05Rqg7F6TCg,Growing,Expand,order_accuracy_wait_time,0
hTyJhpH7Bl5moMWQb4Sosg,Stable,Expand,order_accuracy_wait_time,1
68ThEdiK0eWCEgGEmV9Tng,Stable,Expand,order_accuracy_wait_time,0
eqNutOMnPqKa9QDAY6KfEw,Growing,Expand,order_accuracy_wait_time,2
5m3ND7lNNd6zo-bNQGoXhQ,Stable,Monitor / Intervene,order_accuracy_wait_time,2
WO5nr-4sjVs506BdCLL0aA,Declining,Growth Opportunity,order_accuracy_wait_time,0
h85b3MFPWyaopMBy8DpBpA,Growing,Expand,order_accuracy_wait_time,0
xkTjLbBC7uB-rAIDqAm-sw,Stable,Expand,order_accuracy_wait_time,0
knA3b_WnHUJAyrIzzL9Lrg,Growing,Expand,order_accuracy_wait_time,0
Bih0eT_lbbCUwKmGYpX0hw,Growing,Expand,order_accuracy_wait_time,2
EmbZ4QwVt_zgfqMOCATsyA,Stable,Expand,order_accuracy_wait_time,0
E-DcL1u330qwvoxXhipmUQ,Stable,Monitor / Intervene,order_accuracy_wait_time,0
C_EtrXTygRX5RTUOKtO6Dg,Stable,Expand,order_accuracy_wait_time,0
LnZvGYbqozanOSevcftnrw,Stable,Expand,order_accuracy_wait_time,2
jULIPydhMj18KOI5OHTwfA,Declining,Growth Opportunity,order_accuracy_wait_time,2
gCcJTKC40CL0XtYYGfcXDw,Declining,Growth Opportunity,order_accuracy_wait_time,0
wCluBbW9nzS7MEMFltMwJw,Growing,Monitor / Intervene,order_accuracy_wait_time,1
B-DiQpcSTJ7oMMnwzbAGTQ,Growing,Expand,order_accuracy_wait_time,0
cx5rIVMN-FXwBkl2Kbot7w,Stable,Expand,order_accuracy_wait_time,1
JUlsvVAvZvGHWFfkKm0nlg,Stable,Expand,order_accuracy_wait_time,0
99zoELPcbwRBUqiPoaPqiQ,Growing,Expand,order_accuracy_wait_time,0
Uc6PdjT_MO5bRPQsUUEy5Q,Stable,Expand,order_accuracy_wait_time,2
PYUI1OJVksGUbCrteU68bw,Declining,Growth Opportunity,order_accuracy_wait_time,0
l7b33ubze8Jqw7C4I1CAuA,Declining,Reassess,order_accuracy_wait_time,0
2VuOLrhe2Iu_FRz1gEIqQA,Growing,Expand,order_accuracy_wait_time,1
SwBhaxfQPbyhsi0QHUAN0A,Growing,Monitor / Intervene,order_accuracy_wait_time,1
RnqU698MbIjq_eZHEzYL6g,Growing,Expand,order_accuracy_wait_time,1
uBDXcXlLR9IuRV1N2m0SPQ,Stable,Expand,order_accuracy_wait_time,2
tm94_vqmMMeAv01L-7FJzQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
cXSyVvOr9YRN9diDkaWs0Q,Growing,Expand,order_accuracy_wait_time,1
UWk9hczxAjMT6y5C3826fw,Declining,Growth Opportunity,order_accuracy_wait_time,0
OoFCe8VbzzCr88SGC08omw,Growing,Expand,order_accuracy_wait_time,0
38yHZCHWgPZlDj5SqdNcpA,Growing,Monitor / Intervene,order_accuracy_wait_time,1
cdiN0gHvZo3i64jwS990fQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
h0tUOsL3sRYVqSQlxWjW5g,Growing,Expand,order_accuracy_wait_time,2
1PMlvTeQr3BpTm6GqOEckQ,Stable,Monitor / Intervene,order_accuracy_wait_time,0
D1AGSvIci0E53E1Yix1mXA,Stable,Monitor / Intervene,order_accuracy_wait_time,2
gkqfNyv3D84B0WR5GZOpZQ,Declining,Growth Opportunity,order_accuracy_wait_time,1
R_Wi9jh57H_OzzAVWO71Bw,Growing,Expand,order_accuracy_wait_time,0
kgZjJTGNc6WjKVBiSqNUoA,Stable,Expand,order_accuracy_wait_time,1
ES8YqqXVu2TO6o2iwAOYSQ,Declining,Growth Opportunity,order_accuracy_wait_time,2
TcJ1bB2omO0CIoEC4xtSxg,Growing,Expand,order_accuracy_wait_time,0
ktM6aYuzqWd-kA8SIWswiQ,Declining,Growth Opportunity,order_accuracy_wait_time,1
nF5QByCz21MY0KLtSoB5KA,Growing,Expand,order_accuracy_wait_time,1
6_Gsn1ZxSosWb6mZusap0Q,Declining,Growth Opportunity,order_accuracy_wait_time,0
sCPx4Sy4I1wMeZwsTzCFRg,Stable,Monitor / Intervene,order_accuracy_wait_time,1
4hH1lt7mHPbl4r2O7LH6nA,Growing,Expand,order_accuracy_wait_time,0
A55glg6ynzqjNAbRyTI3ig,Growing,Expand,order_accuracy_wait_time,3
WN8wJ8PiBcfSPVWtZZhZfA,Growing,Expand,order_accuracy_wait_time,0
jHk1OJi16n3BlO3LxkH8cw,Declining,Growth Opportunity,order_accuracy_wait_time,0
HuawlT4tXzCXL8ftyvCZ0Q,Stable,Expand,order_accuracy_wait_time,1
siUk0bqIjI80KBFptR1Mcw,Declining,Growth Opportunity,order_accuracy_wait_time,0
g-mnsod42xN2y_LdYpoORw,Growing,Monitor / Intervene,order_accuracy_wait_time,1
gGC3SvEvxsRkRBIEU0Rfrw,Stable,Expand,order_accuracy_wait_time,1
W5qWPa1LPo9stvCGeVSRAg,Declining,Growth Opportunity,order_accuracy_wait_time,0
jStt26nV-CBWRGxjqCzxUw,Stable,Monitor / Intervene,order_accuracy_wait_time,2
mcb8blqo4lWVl91Mrp80uQ,Growing,Expand,order_accuracy_wait_time,1
iZNR8-rqsBL2afDk4Zxe8A,Growing,Monitor / Intervene,order_accuracy_wait_time,1
UBj0aJ6FfMR4tdvRbQ3KSA,Stable,Monitor / Intervene,order_accuracy_wait_time,4
O4wZuA6Im9gQxxddCZ3kkQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
JiEcu8LvmlsPh_Q6Exzp9A,Declining,Growth Opportunity,order_accuracy_wait_time,1
YuhQIv_c08zqfExfSiWB6g,Growing,Monitor / Intervene,order_accuracy_wait_time,0
ctHjyadbDQAtUFfkcAFEHw,Growing,Expand,order_accuracy_wait_time,0
GAuweBrcC_wK3a0UhZjwfA,Stable,Expand,order_accuracy_wait_time,0
7VpTJyMcAnEA-Y6vj0XV4w,Stable,Expand,order_accuracy_wait_time,0
nWhAxQw3bAsvXg3Oe91okw,Growing,Monitor / Intervene,order_accuracy_wait_time,1
EDSqeUjhDwB8VMnIng-Q-A,Stable,Monitor / Intervene,order_accuracy_wait_time,1
v72qGvd53IxhM2m8aatOpg,Growing,Expand,order_accuracy_wait_time,1
qCpdeQYPf9i1EZhTnQgjtg,Declining,Growth Opportunity,order_accuracy_wait_time,1
i7H6gGM5jXMMrhr8VRZXDg,Growing,Expand,order_accuracy_wait_time,0
yG5tkMER9Ftkv4RDwMaQuA,Growing,Expand,order_accuracy_wait_time,0
3bMVhRoYXU4UND8G0xLflw,Declining,Growth Opportunity,order_accuracy_wait_time,0
x5NLYIRLdhFBaNLLvl8Afg,Declining,Growth Opportunity,order_accuracy_wait_time,1
hyXrO6RoAi5GnTl8s72Pkw,Declining,Reassess,order_accuracy_wait_time,1
ra6Ejpr6Y5nJL1Um6pzTdg,Stable,Expand,order_accuracy_wait_time,0
t3PkHzVTvPA8qRxKe9TIkQ,Growing,Expand,order_accuracy_wait_time,3
yj0SWZvJ0tGwAywoVxPT5A,Growing,Expand,order_accuracy_wait_time,0
wXKiStXyJo0zI4uCwpNFMg,Growing,Expand,order_accuracy_wait_time,0
Cch7lpybfh4V0_1j8Nr3yQ,Growing,Expand,order_accuracy_wait_time,0
vwAhm3pRjCEz_jNXr9vMaA,Growing,Expand,order_accuracy_wait_time,1
_UOg5_pk9IhKee91eWrT4A,Declining,Growth Opportunity,order_accuracy_wait_time,1
bN_9QgxdOIk4oK-6fBDJtQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
FvBUare-QfqoTyHIvbWkvA,Growing,Expand,order_accuracy_wait_time,0
HNMN7NhEvA64Z0FDEA2Twg,Growing,Expand,order_accuracy_wait_time,0
j4KA-BujEH7xmG6bD5E-gQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
wGnBaLvgH3hrq6C3AnO5Mg,Stable,Monitor / Intervene,order_accuracy_wait_time,0
_05DcCQmCP5aGnfCnI4r9Q,Growing,Expand,order_accuracy_wait_time,0
or_WcjWELDsssk2JruvJcg,Declining,Growth Opportunity,order_accuracy_wait_time,0
9YyeoqIBSEL_uikPBTZZUQ,Stable,Expand,order_accuracy_wait_time,0
3eAGbHu2VFz8dVNC_dO5ow,Stable,Expand,order_accuracy_wait_time,0
eoj3iAmpgbRIi56yxcTQxA,Growing,Monitor / Intervene,order_accuracy_wait_time,1
-n_beuzQuajaezPD2PyQvA,Stable,Monitor / Intervene,order_accuracy_wait_time,0
JrG4NINLspXPNhSXg7Q07Q,Growing,Expand,order_accuracy_wait_time,0
7QVS6kcmc2vfp3TDCGX-Cw,Stable,Expand,order_accuracy_wait_time,0
4EXm70lqkCxZ-WtgNon8sw,Stable,Expand,order_accuracy_wait_time,1
sg4zySgp0Al1WNk-JhTbHQ,Stable,Monitor / Intervene,order_accuracy_wait_time,1
7LskDbqERsCsiPNKjmNnrA,Growing,Expand,order_accuracy_wait_time,0
sL6fC0P4C-gyL4E5gacUeQ,Growing,Expand,order_accuracy_wait_time,3
Fh7pRpok9KtmrXuY78xeug,Growing,Expand,order_accuracy_wait_time,2
SBDsWNjuMFTpUDgebenNDw,Declining,Reassess,order_accuracy_wait_time,3
03jQGGJ2ch0uHTtW-UUUqg,Declining,Growth Opportunity,order_accuracy_wait_time,1
Qm8pSLYuVS7eIyOx5YsWBw,Growing,Expand,order_accuracy_wait_time,0
u-xGrOvBv1bxtpAHk-SZ5w,Stable,Expand,order_accuracy_wait_time,0
j6dvIfAzbHccoySvaqjT4w,Stable,Monitor / Intervene,order_accuracy_wait_time,6
QV3Xa_GBeMdm7rOS4EaxVQ,Growing,Expand,order_accuracy_wait_time,1
vXQLdqB-stL2JTP5AsPVaA,Declining,Growth Opportunity,order_accuracy_wait_time,3
jWljp4qLuqr968VFA4EWrQ,Stable,Expand,order_accuracy_wait_time,0
3lsE-1hRI526KHKbeytPcg,Stable,Monitor / Intervene,order_accuracy_wait_time,2
kfRkKRVlaPAYOraik4JVXQ,Declining,Reassess,order_accuracy_wait_time,2
MzFhaFNbE03zF84BPkN7yQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
uJBnnlqKIkfMq1H0RhfhJg,Stable,Monitor / Intervene,order_accuracy_wait_time,3
a8_zOZgxg3lNsEyanuwluw,Growing,Expand,order_accuracy_wait_time,3
309eD1s4UG_TkBNHUKAzYA,Declining,Growth Opportunity,order_accuracy_wait_time,0
ObL38c-q8O9Fe-JErYG6Xw,Declining,Reassess,order_accuracy_wait_time,1
vUkiYPpbkMXA99WneLSGkQ,Growing,Expand,order_accuracy_wait_time,0
NDdd698xwCrCNAdaFhe-Dg,Declining,Growth Opportunity,order_accuracy_wait_time,0
Cjwb7VQGP0u2eWYj1wnO3g,Growing,Monitor / Intervene,order_accuracy_wait_time,2
gnpyyeWQ53WlDMJEq-YA_w,Declining,Growth Opportunity,order_accuracy_wait_time,0
OX1eFYQwN1iYdFd0fkNpqw,Declining,Growth Opportunity,order_accuracy_wait_time,0
Wtr51cNrv1pYyIRg_IawYQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
QhgrhVKlXZtSY6gRThf8zA,Growing,Expand,order_accuracy_wait_time,0
qwPpnCgmvrm1WsrmyyhuvQ,Declining,Reassess,order_accuracy_wait_time,1
aubXu1j7HfP50Ohc7JQ3RQ,Stable,Monitor / Intervene,order_accuracy_wait_time,1
ApZoKDMHiY6sm3urIcqfxg,Growing,Expand,order_accuracy_wait_time,3
nMDteyIwo3zLbqm45xBwFw,Growing,Expand,order_accuracy_wait_time,1
hxPnlWZmirx7neooZykmtg,Stable,Expand,order_accuracy_wait_time,0
us7g3OCOFDXjZpmYqQ-f3A,Stable,Expand,order_accuracy_wait_time,0
o5Uee_gmS-y9R582PAkX6w,Declining,Growth Opportunity,order_accuracy_wait_time,3
jIaycjmFK6ZecPx-tMR43A,Declining,Reassess,order_accuracy_wait_time,0
z04btlhvr9rmQ00k1yVMog,Growing,Expand,order_accuracy_wait_time,0
OTwwIvLkrS0zc8f1lNRstw,Stable,Expand,order_accuracy_wait_time,0
_61CLj2WP5jA6X3SDDlrrg,Stable,Expand,order_accuracy_wait_time,1
xa49Z4ar0PXDgjZyHrqbHQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
64zjcLKeEQ5_oGQDnpsj5A,Declining,Growth Opportunity,order_accuracy_wait_time,1
DZglT5FP5VNDQJU3PuRIHw,Declining,Growth Opportunity,order_accuracy_wait_time,3
IzyQVIJG8JAnOiRQPb0-wg,Declining,Growth Opportunity,order_accuracy_wait_time,0
eFB8nsciED7EupYVyAnTyA,Declining,Growth Opportunity,order_accuracy_wait_time,1
AlH5V97JSAu7AL_xdibMIg,Declining,Growth Opportunity,order_accuracy_wait_time,1
SjCxvaC-OZLnOqAqHTXG_Q,Growing,Monitor / Intervene,order_accuracy_wait_time,0
YzluF3FNGjnW-tOrLZt8JA,Growing,Expand,order_accuracy_wait_time,0
WeDn7iD1ckcEg7YttkduWg,Declining,Growth Opportunity,order_accuracy_wait_time,0
AauDx7QSes9nZOAAa4LIbQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
ZForVw2ZTiwDGfZ0XvZsXQ,Stable,Expand,order_accuracy_wait_time,0
lS42krxXMm-HIk7dntRsKQ,Declining,Growth Opportunity,order_accuracy_wait_time,0
pORvWLJb_ioqIrNo-yacfw,Declining,Growth Opportunity,order_accuracy_wait_time,0
YtMgMdZfjlK6ogDIGiOJSw,Growing,Expand,order_accuracy_wait_time,1
1qw5dIsQPNGLOwnuP7Wj1g,Growing,Expand,order_accuracy_wait_time,0
