review_id,user_id,business_id,stars,useful,funny,cool,text,date,period,merchant_status
PHPbpYNhzBRGD7CpJwQm3g,EGHpyeGppZgoRsCHAutMxQ,2VuOLrhe2Iu_FRz1gEIqQA,3,0,0,0,"I only give a 3 because of location and hours of business. As if finding parking to go here isn't bad enough, your ONLY open through the week?!? Why not Saturday, AT LEAST?! I love the food but 'once in a while when I just so happen to be off through the week and actually think of it' is not enough. Do better guys. Did I mention the food is great, btw?!",2021-04-03 17:44:31,earlier,Growing
ijUZeqHTgz_iis59L8q7HQ,rUQRgLS4hhLuqaOBd0IYXQ,2zSQu6_cLgWAVbZ2LbSLBA,3,3,2,2,"The drive-thru line is always SUPER long no matter what day or time of day. The time that I went, I walked in the store to order inside instead, and they were only allowing mobile app orders, but no one was allowed to walk in and order there. Despite this, the drive thru line was still super slow and took almost 40 minutes to get to the window. The food is usually fine here, but it is pretty disorganized and really slow for fast food.",2021-04-16 13:57:30,earlier,Growing
oFpKtjmoMAmHpyU6MdNKzQ,2LaXC_AW4I0EBU9FhzpOgg,2zSQu6_cLgWAVbZ2LbSLBA,2,1,3,1,"This is the worst chick-fil-a I have ever been to. First off, there's only one line for the drive through. Second, the wait took for ever to go through it. And lastly, this was the first time I ever got a chick-fil-a sandwich where it was warm instead of hot. How disappointing.",2021-01-23 14:50:59,earlier,Growing
oWqvJCsYEHZT11yhnwqF2g,ZlGFdir6CZBpDTNIm7nbVg,2z_dEk3ZllVLJvS-x18dog,5,1,0,0,"We just ate at Asian Wok for the first time and really enjoyed our meal. The food was fresh. I ordered Mongolian beef and, since I don't really like spicy food, asked for it to be made not so spicy. My meal was perfect. My husband ordered a beef dish with scallops and he enjoyed his meal as well. The restaurant seemed to be very clean and the staff members wore masks while we were present. The restaurant appears to be family owned with all the family members helping. They provided great service! We will visit again! Thanks for a wonderful dinner.",2021-06-26 01:56:55,earlier,Declining
d9neXdEzE9S6VhlCjI6NSQ,xkzCNMeBZuxx6p1MpOPp5g,2z_dEk3ZllVLJvS-x18dog,5,2,0,0,"ANOTHER FIND!!! When it comes to take out food I'll prob always post the left overs because I want to enjoy my food hot. LOL But Asian Wok is delicious!! We ordered the Sweet and sour chicken, beef broccoli, pork fried rice, and the hunan beef ( spicy) sooo good! The pork fried rice had good bite size pork pieces very tasty 
The sweet and sour had the perfect breading and the chicken taste so good. When I picked up my order I was greeted by a little girl she is such a doll and sooooo cute! Definitely will be back to try the lo Mein and chow mein. The egg rolls are amazing too and super big!  The food didn't leave us feeling bloated which I loved! Very tasty food! Highly recommend.",2021-03-24 15:25:59,earlier,Declining
XaOBMuBobDUm3po81-vRWQ,2-V5BpkoADNLvQOtPQq-Gg,309eD1s4UG_TkBNHUKAzYA,5,1,0,0,"Called to make sure they use 00"" flour to make their pizzas and they said yes. Asked for a marghertia and they made it. Hands down the best pizza in the area, so glad I tried them. Owner and the girl there were both very sweet. Def coming back!",2021-07-01 23:22:07,earlier,Declining
URiOcjm-5v-uxw3M4gnOeg,lUO6ba9f952pc-wlIpnpVA,309eD1s4UG_TkBNHUKAzYA,5,26,10,18,"I want to update my review because a lot has happened in the last year. As I mentioned previously, my first visit to Pizzeataly was early on in the pandemic. A couple of subsequent pizzas last summer were of the same excellent quality & equally delicious. But unfortunately, in November of 2020, their food truck was stolen! Yes, STOLEN! I never heard if the thieves were caught and/or if their food truck was recovered, but Pizzeataly was able to reopen in late January. I was delighted to again be able to enjoy that wood-fired oven-baked pizza in a personal pie size, with my favorite toppings of spinach, chicken and feta & mozzarella cheeses. Then, a few weeks ago, Pizzeataly relocated about a mile away, on the east side of Hanley Rd just north of Hillsborough Ave. Here, they have several tables for outdoor dining, including a few with umbrellas. So now they're even closer to my house!",2021-06-30 03:25:41,earlier,Declining
B7vNbmXDh42K6EqdB85hqg,jyDMmreoyir3m-O124BT1w,309eD1s4UG_TkBNHUKAzYA,5,0,0,0,"Five star service and food. Called them at 4:30 for a 6:45 pickup with an order for three pizzas.  I got there at 6:35 and they were just boxing them up for me while I paid.   Very good pizza, all my friends liked it a lot - so much better than the chain places.  This is now my go-to pizza joint.

Owner is super friendly over the phone and in person, took my order and nailed it perfectly, I wish him much success.",2021-06-19 16:57:47,earlier,Declining
5m9xK5jmV-2oj0JrqjOxIw,NIns_SMNICyA2SmNu-c5KA,309eD1s4UG_TkBNHUKAzYA,5,0,0,0,First time ordering from Pizzeataly and I was so happy ! The pizza was amazing and the lasagna was delicious. Not overly salty or overly seasoned. I will definitely be ordering again!!!,2021-05-29 01:28:35,earlier,Declining
gsQZfCjLxHOdWnvaIYVY7w,ZE8vOThlX5Y2ZG4AVN-m7w,309eD1s4UG_TkBNHUKAzYA,5,2,1,1,This is easily the best pizza in Tampa. The pizza crust is flavorful and baked just right without being burnt.  They place a generous amount of toppings on the pizzas too.  In my opinion Pizzeataly is an excellent value- large pizzas of excellent quality at a good price. I highly recommend them.,2021-03-16 15:05:54,earlier,Declining
IxAZtKSNasVU1X5TAMPu3Q,vH30u2I54Sgesml2M7QDRg,332MG0dFd8d2JUcszdRdYw,2,3,0,1,North Philly Chinese To-Go level food at high end Chinatown prices. $12.95 for broccoli and chicken? $3.50 fpor a small Wonton? My bill was$19 bucks! That's a 6.95 lunch special or $9.95 dinner at best for the food I received.,2021-07-05 02:44:02,earlier,Declining
sgiQmAsjuKWgLEkPx2lTHg,pysIFCgm5IHgnat9h99QWw,332MG0dFd8d2JUcszdRdYw,3,1,0,0,"The food is fine, average Chinatown level but I think the price is above Chinatown average since the portion seems small compared to other Chinatown restaurants.",2021-06-28 16:13:02,earlier,Declining
vbXTXVrfQ-cew4m15l7IAQ,gz29gzBxGoG1KLRGp5Sfuw,332MG0dFd8d2JUcszdRdYw,1,3,1,0,"So I ordered delivery food from this restaurant and I found a super moldy cauliflower in my food. So I contact the restaurant and ask for a refund just for this single dish I ordered. The other 3 dishes aren't very tasty either, but they are just simply not as tasty and nothing else goes wrong. Guess what they told me ""we throw all our unhealthy ingredients, please PICK OUT the ingredients that seems not fresh and CONTINUE EATING"" 

I don't know they said that to me because I ordered through delivery and can't give the rest of food back to them or they genuinely think cooked MOLD is edible. The delivery company felt super bad and refund me credits, but I feel bad for them because it's not even their responsibilities. 

Guys, open your eyes and run away from them, there are so many good Chinese restaurant around that provides better food and customer service. While this place needs a visit from the health department.",2021-05-09 00:28:31,earlier,Declining
zbINfe_qLaYlqm_IZHm2Jg,yCTnSVKTWVgQZyMEHgJlHQ,389Y1ecrGnPwGA4KcbiBXA,1,0,0,0,"This is  the worst pizza hut I've ever dealt with. I would give 000 stars, Very UNHAPPY with pizza hut. I placed an order online,  to be delivered at 7pm, the order was completed around 5:45pm 05/18/2021.  7:30pm comes and goes. I call and ask what happened to my order,  the young lady that answered the phone said, the  order was cancelled, because no drivers to deliver, I said and you didn't think to call me, then I spoke to the manager the next morning, and he said they tried to call, but there was no record of them calling on my phone, his excuse was drivers are hard to find mentiroso, this manager is a SAD excuse for a manager.   I then called West Shore Pizza,  placed the identical order, it was at the house in 45 minutes, and $15.00 dollars cheaper, obviously they were able to find drivers. Will never be calling pizza hut again, they SUCK",2021-05-18 14:15:29,earlier,Stable
-A2KYbJuX33VB_84YfhMUg,n6FSlIAxIyoOf3pWlIvZPA,389Y1ecrGnPwGA4KcbiBXA,1,0,0,0,"Great place to order from if you want an hour to go by , not have food, be on hold 40 minutes until they close, spend $55 and then have no dinner because everything else is now closed too. 2nd time it's happened",2021-05-10 04:16:15,earlier,Stable
JJJXMUpW4Vw2puzEvkLFng,_79wjr2gRW9Bwz9agKRCdg,38yHZCHWgPZlDj5SqdNcpA,1,0,2,0,"This place is literally the worst place to get pizza in Florida. It's seems almost like you landed smack dab in a Seinfeld episode. All three employees sitting around doing nothing and have attitudes. Pizza was old and the place was disgustingly filthy. They rarely  wipe down tables, clean bathrooms or sweep the floor. The city should look into this business before someone gets sick. Please close your doors. The people that walk through the door can tell you hate your life and business by the effort you put forth in your customer service and food. Let a real business owner offer a better product to the community.",2021-05-13 22:56:03,earlier,Growing
7Z-3a-hQ0xInDjSMxg22Zg,oek2RCvIYkLJOPEJKYBe6Q,3S_g61xUct3Rmmx4rJS_mA,1,1,0,0,Horrible. Had to stop at airport on layover. Grabbed a Turkey burger and sweet potato fries. The burger taste like it was marinated in SALT. The fries tasted old.,2021-04-22 18:00:05,earlier,Stable
k2woW1lVPb6CDsD35Ss6Pg,Od2Ev0b92eKrciDJIRVNpQ,3bMVhRoYXU4UND8G0xLflw,5,5,1,2,"This random listing came up on my Uber eats with a buy 1 get 1 burrito deal.  Not knowing what this was I wanted to dig in and try this deal. So ordered the fries burrito with chicken and one with beef.  

Searching for this spot I had no idea where/what this was until I had to call Uber eats and they told me check behind the library.  I thought it might have been a ghost kitchen inside the Acme but not so. 

Politely surprised at the massive size of the burritos.  They were also tasty better than Chipotle which I think are bland and flavorless and these come with a side of cheese sauce if you ask.  Overall awesome bogo deal.  It was originally listed at $14 but now comes in at $16.  I would never buy one at that price but with the deal makes it worth it.",2021-06-26 20:21:00,earlier,Declining
7VFhmY8UgDiNdV0gzN3Uuw,wEUE76VMXXT1z-adB713XA,3bMVhRoYXU4UND8G0xLflw,5,1,0,2,Uhhh yes please! Long wait but worth it. We were looking for some new stuff around the area and found this hidden gem. Best Mexican-infused food I've ever had in Philly. I hope this pop up never goes away! That fried cheesecake was super bomb! Or should I say hella bomb ;),2021-06-11 22:07:16,earlier,Declining
YavZiDYgViBD1I24sKqGYQ,YzdlrgzyWUsl_don5UGmOQ,3bMVhRoYXU4UND8G0xLflw,5,0,0,0,"Just ordered off GrubHub however the driver couldn't find the location. I really wanted to give this place a shot so I went out myself and found it easily, so any food delivery driver's reading this you have no excuses. Anyways, I'm really glad I did go out and pick this up myself. Food is incredible! Anything less than 4 stars is unreasonable. The two gentlemen working the kitchen were personable and professional. This will likely be one of my new ""go to"" spots.",2021-04-05 01:01:11,earlier,Declining
LuetR_-A_4ZzxaIhmV1tMQ,YPg3rtHAaB1Mss3JpDGesg,3bMVhRoYXU4UND8G0xLflw,2,1,0,0,"This is a ghost kitchen located in a trailer behind Saladworks. They do not list a phone number and there are no directions anywhere so it was pretty hard to find...

They have a lot of interesting menu items that sound amazing on paper but the execution just isn't there. The meat is dry, the queso tastes really funky, the burritos fall apart and you just expect a lot more overall. Even with things like Flamin Hot Cheetos and Doritos added, the dishes still taste so bland... The only main dish I liked was the Flamin Cali Crunch which is their take on a crunchwrap supreme. Honestly their best items are the deserts like the deep fried Oreos and cookie dough, but that's hard to mess up...",2021-03-29 02:14:49,earlier,Declining
